,Unnamed: 0,ID,age,gender,marital_status,highest_education,land_ownership,title_deed,own_phone,salaries_wages,selling_produce,selling_services,piece_job,rental_income,interest_earned,pension,social_grant,pocket_money,someone_pays,other,employer_for_employed,what_you_sell,service_you_provide,sent_money_in_12_months,when_last_send_money,recieved_money_in_12_months,when_last_recieve_money,how_often_purchase_mobilemoney,how_often_pay_bills_with_mm,literacy_Kiswhahili,literacy_english,Latitude,Longitude,mobile_money,savings,borrowing,insurance,mobile_money_classification,income,my_class,age_group
3352,3352,1778,34,female,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,2,-7.97967141,31.63731177,1,0,1,0,3,2,mm_plus,young adult
3353,3353,4298,18,female,single,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,Less than monthly,-1,1,1,-10.73305668,39.51249273,1,0,0,0,2,1,mm_only,teenager
3354,3354,6245,23,female,married,Primary completed,5,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-3.24196604,33.44543053,0,0,0,0,0,2,no_mm,youth
3355,3355,4564,36,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Never,-1,1,2,-6.26270384,36.86252236,1,1,1,0,3,1,mm_plus,middle age
3356,3356,5540,41,male,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,2,-3.11705582,33.62375216,0,1,1,1,1,1,no_mm,middle age
3357,3357,390,40,female,single,Primary completed,5,land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,5,1,5,Less than monthly,5,1,4,-2.53285702,32.93154208,1,1,0,0,3,1,mm_plus,middle age
3358,3358,103,34,female,married,University or other higher education,5,land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,6,Monthly,5,1,4,-6.85842109,39.23378278,1,0,1,0,3,1,mm_plus,young adult
3359,3359,4947,38,female,married,Primary completed,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,Never,-1,1,1,-3.8243587,32.68379914,1,0,1,0,3,2,mm_plus,middle age
3360,3360,5085,67,female,divorced,Primary completed,2,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,2,-5.96818976,39.19587782,0,0,1,0,1,1,no_mm,senior
3361,3361,8771,38,male,married,Some primary,3,land_owner,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,7,2,-1,1,4,Never,-1,1,4,-11.113322,38.4735614,0,0,0,0,0,2,no_mm,middle age
3362,3362,5496,28,female,married,No formal education,3,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-4.6130346,29.78292065,0,1,1,0,1,1,no_mm,young adult
3363,3363,2136,17,female,single,Some secondary,3,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-3.78980392,30.49584326,0,0,0,0,0,1,no_mm,teenager
3364,3364,6418,23,female,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-1.88891099,34.73146736,0,1,0,0,1,2,no_mm,youth
3365,3365,8007,30,female,married,Primary completed,3,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-3.04265608,34.35145514,0,0,0,0,0,1,no_mm,young adult
3366,3366,305,41,male,married,University or other higher education,1,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,6,2,-1,Monthly,4,1,1,-2.5410256,32.91218498,1,0,1,1,3,1,mm_plus,middle age
3367,3367,7736,50,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-2.04228075,33.0025937,0,1,1,0,1,2,no_mm,middle age
3368,3368,2016,60,female,divorced,No formal education,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,Never,-1,4,4,-3.28224776,32.87857994,0,0,0,0,0,1,no_mm,middle age
3369,3369,788,16,female,single,Primary completed,5,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-7.95027022,31.60337801,0,0,0,0,0,1,no_mm,teenager
3370,3370,4667,25,male,single,Primary completed,3,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Less than monthly,-1,4,4,-5.18414898,38.69984338,1,1,1,0,3,2,mm_plus,youth
3371,3371,644,30,male,married,University or other higher education,5,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Less than monthly,-1,1,1,-10.65985333,35.65677576,1,0,1,0,3,1,mm_plus,young adult
3372,3372,3514,50,male,widowed,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,Less than monthly,-1,1,4,-6.65208465,37.56067707,1,1,1,0,3,2,mm_plus,middle age
3373,3373,7037,40,male,widowed,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Never,-1,1,4,-9.47840519,34.78634149,1,1,0,1,3,1,mm_plus,middle age
3374,3374,1665,83,male,divorced,No formal education,5,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-8.90635427,33.46271477,0,0,0,0,0,1,no_mm,senior
3375,3375,8005,40,male,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-1.72862295,33.96935909,1,1,0,0,3,1,mm_plus,middle age
3376,3376,2172,32,female,divorced,No formal education,4,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-8.25754211,31.70021032,0,0,0,0,0,1,no_mm,young adult
3377,3377,6698,27,female,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-10.75962378,39.11547352,0,0,0,0,0,2,no_mm,young adult
3378,3378,8545,37,female,married,No formal education,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-8.52042978,39.0881057,0,0,0,0,0,1,no_mm,middle age
3379,3379,7452,78,male,widowed,Primary completed,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Less than monthly,-1,1,2,-3.20239027,37.63869641,1,1,0,0,3,1,mm_plus,senior
3380,3380,2330,24,female,single,Some secondary,5,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,Monthly,4,1,1,-2.62100096,31.83692363,1,1,0,0,3,1,mm_plus,youth
3381,3381,4134,22,male,married,Some primary,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-2.75765601,33.63179003,1,0,1,0,3,1,mm_plus,youth
3382,3382,1006,51,male,widowed,Some primary,3,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,6,2,-1,Never,-1,1,4,-8.90585106,33.4554062,1,0,0,0,2,1,mm_only,middle age
3383,3383,3292,27,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,Daily,-1,1,4,-8.88049016,32.80244421,1,1,1,0,3,1,mm_plus,young adult
3384,3384,2474,18,female,married,Primary completed,5,not_land_owner,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Monthly,-1,1,3,-4.62166076,35.02573608,1,1,1,0,3,2,mm_plus,teenager
3385,3385,4443,31,male,married,Primary completed,4,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,1,2,Never,-1,1,3,-4.37350091,35.07296723,1,0,1,0,3,1,mm_plus,young adult
3386,3386,236,48,male,divorced,University or other higher education,5,land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,3,Weekly,1,1,1,-6.82327876,39.23007969,1,1,0,0,3,1,mm_plus,middle age
3387,3387,1222,16,female,single,Some secondary,5,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-8.89237406,33.54510994,0,0,0,0,0,1,no_mm,teenager
3388,3388,334,34,female,single,University or other higher education,4,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,2,6,-1,1,3,1,6,Weekly,3,1,1,-6.82632259,37.65247524,1,1,1,0,3,2,mm_plus,young adult
3389,3389,4511,38,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Never,-1,1,4,-8.848168,34.82327144,1,1,1,0,3,2,mm_plus,middle age
3390,3390,9295,29,female,married,Primary completed,4,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-6.76904638,39.11963902,0,0,0,0,0,1,no_mm,young adult
3391,3391,4052,38,male,married,Some primary,1,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-4.08941899,34.73553886,0,0,0,0,0,2,no_mm,middle age
3392,3392,5718,20,male,married,Primary completed,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,4,-11.21840689,34.97872297,1,1,0,0,3,1,mm_plus,youth
3393,3393,2054,32,female,married,No formal education,2,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,6,-1,2,-1,1,5,Never,-1,1,1,-6.58419,36.0714854,1,0,1,0,3,2,mm_plus,young adult
3394,3394,52,24,male,single,Primary completed,5,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,2,6,-1,1,3,2,-1,Weekly,-1,1,1,-6.70169268,39.18760855,1,1,0,0,3,2,mm_plus,youth
3395,3395,3976,21,male,single,University or other higher education,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,6,Less than monthly,-1,1,1,-6.14309335,39.2190018,1,0,0,0,2,1,mm_only,youth
3396,3396,6673,40,male,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,Never,-1,1,4,-8.30222868,31.0677353,0,1,0,0,1,1,no_mm,middle age
3397,3397,1999,20,female,married,University or other higher education,2,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Less than monthly,-1,1,1,-4.69998366,38.11975004,1,1,1,0,3,1,mm_plus,youth
3398,3398,8158,29,female,married,No formal education,3,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-5.86630238,35.13530099,0,1,0,0,1,1,no_mm,young adult
3399,3399,6412,60,female,married,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,Less than monthly,-1,1,1,-3.66768218,35.59455165,1,0,0,0,2,1,mm_only,middle age
3400,3400,809,56,male,married,Primary completed,1,land_owner,1,0,1,0,0,0,0,1,0,0,0,0,-1,1,-1,2,-1,1,3,Less than monthly,5,1,4,-10.66127035,35.6564861,1,0,0,1,3,2,mm_plus,middle age
3401,3401,6,23,female,single,Primary completed,5,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,Monthly,-1,1,4,-6.79872433,39.24873631,1,1,0,0,3,1,mm_plus,youth
3402,3402,6399,20,female,single,Some secondary,5,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Less than monthly,-1,1,2,-1.88043005,34.73187612,1,0,1,0,3,1,mm_plus,youth
3403,3403,201,24,female,single,Primary completed,4,not_land_owner,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,1,2,1,3,Weekly,-1,1,2,-6.67969154,39.20562644,1,1,0,0,3,1,mm_plus,youth
3404,3404,8178,38,female,married,Some primary,3,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,Never,-1,4,4,-4.87438045,36.79111382,0,1,0,0,1,1,no_mm,middle age
3405,3405,9167,72,female,married,No formal education,2,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-10.83525314,38.64667417,0,0,0,0,0,1,no_mm,senior
3406,3406,8353,40,male,married,Primary completed,3,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,Never,-1,1,4,-4.60687383,34.46578864,1,1,1,0,3,2,mm_plus,middle age
3407,3407,6489,34,female,divorced,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,1,1,Never,-1,1,1,-1.23384937,30.95048587,1,0,1,0,3,1,mm_plus,young adult
3408,3408,3049,70,male,married,Some primary,1,land_owner,1,1,1,0,0,0,0,0,0,0,0,0,2,1,-1,1,1,2,-1,Weekly,-1,4,4,-3.31663117,36.70496522,1,1,0,0,3,2,mm_plus,senior
3409,3409,75,30,female,married,Primary completed,5,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,2,-1,Less than monthly,-1,1,4,-6.85818909,39.23393359,1,0,0,0,2,1,mm_only,young adult
3410,3410,1014,49,male,married,Don’t know,4,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,2,1,-1,1,2,1,3,Weekly,4,1,1,-6.77288923,37.75463432,1,0,1,1,3,2,mm_plus,middle age
3411,3411,1703,18,male,single,Some primary,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,4,-1,2,-1,2,-1,Never,-1,4,4,-5.1814594000000005,39.09148191,0,0,0,0,0,1,no_mm,teenager
3412,3412,2882,25,male,single,Some secondary,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,Never,1,1,1,-5.24613963,39.76833456,0,0,0,0,0,1,no_mm,youth
3413,3413,259,40,male,married,University or other higher education,5,not_land_owner,1,1,0,0,1,0,0,0,0,0,0,0,2,-1,-1,1,3,2,-1,Less than monthly,4,1,1,-2.51807612,32.91185344,1,1,1,1,3,2,mm_plus,middle age
3414,3414,530,52,female,married,Post primary technical training,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,1,4,1,6,Never,1,1,2,-4.21741851,35.73865545,1,1,1,1,3,1,mm_plus,middle age
3415,3415,7431,38,female,married,Some primary,5,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.95531525,36.86359271,0,0,1,0,1,2,no_mm,middle age
3416,3416,3399,43,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,1,3,Monthly,-1,1,4,-9.15344763,33.48404267,1,1,1,0,3,1,mm_plus,middle age
3417,3417,2096,44,male,married,University or other higher education,3,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,10,-1,1,3,1,3,Weekly,4,1,1,-3.32826547,36.63783392,1,1,0,1,3,1,mm_plus,middle age
3418,3418,1747,24,female,divorced,Primary completed,5,not_land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,1,4,2,-1,Never,-1,1,4,-8.05165067,31.50274803,1,0,1,0,3,1,mm_plus,youth
3419,3419,8166,45,female,married,No formal education,3,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-4.87421182,36.79117368,0,0,0,0,0,1,no_mm,middle age
3420,3420,6557,27,male,married,Some primary,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,2,4,-5.57783188,36.12880995,0,0,1,1,1,2,no_mm,young adult
3421,3421,7363,28,female,married,Primary completed,1,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,3,1,3,Never,-1,1,4,-8.31660822,35.55206882,1,1,1,0,3,1,mm_plus,young adult
3422,3422,7080,63,male,married,Some primary,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,1,3,Never,1,1,4,-7.77009563,36.91446803,0,0,1,0,1,1,no_mm,senior
3423,3423,6598,41,male,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,6,1,5,Less than monthly,-1,1,1,-3.35486415,35.79322966,1,1,1,0,3,2,mm_plus,middle age
3424,3424,6662,20,female,married,University or other higher education,3,not_land_owner,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,4,Never,-1,1,4,-4.90691447,35.78140761,1,0,0,0,2,1,mm_only,youth
3425,3425,4186,43,male,divorced,Primary completed,1,not_land_owner,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,5,Never,-1,1,4,-2.70151173,33.48699615,1,1,1,1,3,1,mm_plus,middle age
3426,3426,215,25,male,single,Primary completed,3,not_land_owner,1,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,1,4,2,-1,Less than monthly,-1,1,2,-6.91002036,39.21497354,1,1,1,0,3,2,mm_plus,youth
3427,3427,4353,65,female,divorced,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-8.46055768,32.15886377,0,0,0,0,0,2,no_mm,senior
3428,3428,8149,70,male,widowed,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,2,-8.16578018,36.33165064,1,0,1,0,3,1,mm_plus,senior
3429,3429,3582,40,male,married,Primary completed,1,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,2,-1,Never,-1,1,4,-8.95961957,32.89729878,1,1,0,0,3,2,mm_plus,middle age
3430,3430,5482,35,male,married,No formal education,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,1,2,1,5,Less than monthly,-1,4,4,-5.67724874,38.41656157,1,0,0,0,2,1,mm_only,young adult
3431,3431,6959,29,female,married,Primary completed,1,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,5,Less than monthly,-1,1,1,-7.217338000000002,38.7934839,1,0,1,0,3,1,mm_plus,young adult
3432,3432,6692,24,female,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,Never,-1,1,4,-1.86492146,34.74025251,1,1,0,0,3,1,mm_plus,youth
3433,3433,1782,44,female,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,1,-10.79489093,39.59533113,0,0,1,0,1,1,no_mm,middle age
3434,3434,2099,38,female,married,University or other higher education,5,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,8,-1,2,-1,1,3,Never,-1,1,4,-6.04449405,39.23027852,0,0,0,0,0,2,no_mm,middle age
3435,3435,4038,34,female,married,Primary completed,1,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,4,-1.36655549,34.08500609,1,1,1,0,3,2,mm_plus,young adult
3436,3436,6011,19,female,married,No formal education,5,not_land_owner,2,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-6.56987036,35.51742845,0,0,0,0,0,2,no_mm,youth
3437,3437,8234,36,female,married,Primary completed,2,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-3.24385983,33.43273832,0,1,0,0,1,1,no_mm,middle age
3438,3438,9267,39,female,divorced,Primary completed,3,not_land_owner,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1,Never,-1,1,4,-6.79932031,39.23497257,1,1,1,0,3,1,mm_plus,middle age
3439,3439,9334,76,female,widowed,No formal education,1,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,4,Never,-1,4,4,-6.34937447,31.07231278,0,0,0,0,0,1,no_mm,senior
3440,3440,3539,40,female,married,No formal education,2,not_land_owner,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-5.32906901,34.51973932,0,0,1,0,1,2,no_mm,middle age
3441,3441,6563,44,female,married,Some primary,2,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,2,1,4,Less than monthly,-1,4,4,-7.12346659,31.21953461,1,1,0,1,3,1,mm_plus,middle age
3442,3442,6496,30,male,single,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-5.71067492,34.4961817,0,0,0,0,0,1,no_mm,young adult
3443,3443,2936,57,male,divorced,Primary completed,1,land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,3,-1,2,-1,1,6,Never,-1,1,4,-3.34256205,37.57915195,1,1,1,0,3,2,mm_plus,middle age
3444,3444,3759,75,female,widowed,No formal education,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-10.90052889,39.63926965,0,0,0,0,0,1,no_mm,senior
3445,3445,5288,52,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,Never,-1,1,4,-9.00718372,33.06789318,1,0,0,0,2,1,mm_only,middle age
3446,3446,6937,41,male,married,Primary completed,3,not_land_owner,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,2,-4.61137939,35.76243512,1,0,1,0,3,2,mm_plus,middle age
3447,3447,5018,86,male,married,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,2,-1,2,-1,Never,-1,4,4,-9.30981238,33.62281025,0,0,1,1,1,1,no_mm,senior
3448,3448,4042,62,female,widowed,No formal education,1,not_land_owner,2,0,1,0,0,0,0,0,1,1,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-3.22096296,31.87343763,0,0,0,0,0,3,no_mm,senior
3449,3449,206,57,female,married,No formal education,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,Less than monthly,-1,2,4,-6.90994634,39.2151865,1,1,0,0,3,1,mm_plus,middle age
3450,3450,9356,67,female,married,University or other higher education,2,not_land_owner,1,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,1,4,1,3,Monthly,4,1,1,-6.82358838,39.30796265,1,0,1,1,3,2,mm_plus,senior
3451,3451,7139,20,female,married,Primary completed,5,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-10.49308148,39.32398201,0,1,1,0,1,2,no_mm,youth
3452,3452,2831,27,male,single,Some secondary,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,2,Weekly,-1,1,1,-5.02922058,34.75854499,1,1,0,0,3,1,mm_plus,young adult
3453,3453,6584,43,female,divorced,No formal education,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-7.11746562,31.23533049,0,0,1,1,1,1,no_mm,middle age
3454,3454,9408,33,female,married,Some primary,3,not_land_owner,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-7.12823013,39.08232669,0,0,0,0,0,1,no_mm,young adult
3455,3455,7369,31,female,married,Primary completed,3,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,1,1,-6.36117196,39.45387726,0,0,1,0,1,1,no_mm,young adult
3456,3456,4295,32,female,married,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-10.73625907,39.5163787,1,1,0,0,3,1,mm_plus,young adult
3457,3457,1184,21,female,married,University or other higher education,3,not_land_owner,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,1,3,Less than monthly,-1,1,1,-7.95820434,31.61819156,1,0,0,0,2,1,mm_only,youth
3458,3458,6312,43,female,single,University or other higher education,4,not_land_owner,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,2,-1,1,3,Less than monthly,5,1,1,-9.58557984,33.86032904,1,1,1,1,3,2,mm_plus,middle age
3459,3459,2540,16,female,single,Some secondary,3,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,4,1,1,-6.34209124,31.0830469,1,1,1,0,3,1,mm_plus,teenager
3460,3460,1903,60,male,married,Some primary,1,land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,1,4,4,-8.81934132,33.85262737,0,1,0,0,1,1,no_mm,middle age
3461,3461,4490,29,female,married,University or other higher education,3,not_land_owner,1,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,4,Less than monthly,-1,1,1,-5.87774689,39.28945043,1,0,1,0,3,2,mm_plus,young adult
3462,3462,9111,79,female,widowed,No formal education,1,not_land_owner,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,Never,-1,4,4,-2.76565219,33.61520477,0,1,0,0,1,1,no_mm,senior
3463,3463,1315,75,female,widowed,Some primary,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-10.66906973,35.53934811,0,0,0,0,0,1,no_mm,senior
3464,3464,899,40,male,married,Primary completed,1,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-3.28126137,30.96398284,0,1,1,0,1,1,no_mm,middle age
3465,3465,5234,22,female,married,Primary completed,1,not_land_owner,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-9.01243323,33.06796801,0,1,0,0,1,1,no_mm,youth
3466,3466,2565,34,female,married,Primary completed,3,not_land_owner,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,1,4,-9.32075668,32.78012596,0,0,0,0,0,1,no_mm,young adult
3467,3467,5155,49,male,married,Primary completed,3,not_land_owner,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,Never,-1,4,4,-8.48804942,32.28719751,0,0,1,1,1,2,no_mm,middle age
3468,3468,4066,35,female,divorced,Primary completed,1,not_land_owner,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,3,Less than monthly,-1,4,4,-7.83247301,33.35130769,1,1,1,0,3,1,mm_plus,young adult
